id,loss
2532,6610.7618153288295
2536,1492.7575901214013
2538,1742.2939627699714
2539,789.2200985272372
2540,2993.79270899321
2545,5735.924445663071
2548,1213.2098139125703
2549,1129.8613986311227
2553,2616.4035354799335
2563,1777.1619313246974
2566,3214.3819569634065
2574,1840.0463719333532
2575,2535.681619658537
2584,3162.3219783742593
2588,3238.89391043294
2589,916.8342433570962
2592,1349.2959409568891
2596,1893.377026561924
2598,1598.4802952533676
2602,1443.3537285571451
2603,1411.3916289064568
2607,2897.6239286847826
2609,1816.598969267824
2611,6756.973371233475
2627,1947.5603589512593
2628,1906.2764263297502
2630,2465.7232704529415
2633,2510.022645710871
2636,3821.221270339479
2640,1002.9236181865491
2641,1233.7721389908406
2657,5335.63529507999
2659,1226.5813796690263
2662,1699.171094426458
2663,2178.080290734466
2667,2191.9827098290966
2670,890.9212450675847
2682,2414.836563999829
2694,3308.0711177573385
2699,5365.322871596525
2700,3620.1384200177977
2703,6872.735810556344
2708,2439.6180967011405
2714,959.8951206479081
2725,847.4873480036334
2726,1459.5064680835858
2727,911.6934029342793
2732,2213.5304509283587
2733,7318.433538404642
2736,5766.562085860674
2745,3168.544945796735
2760,1762.3582161280185
2764,2303.0414794754083
2765,7024.057347356962
2766,568.4819444409671
2775,1420.0941686633794
2783,1905.6351505913744
2784,1406.1711450399307
2786,3180.606571683728
2801,1449.602400459565
2803,1980.2045846879478
2813,5763.043340639037
2815,7357.956043546925
2816,1890.534229303046
2818,2356.189984527736
2819,4540.008865708979
2822,1548.8209758749313
2825,2481.559517273553
2826,1865.5584022724918
2830,2459.290905326337
2834,1331.1676867205083
2835,5470.528643084428
2856,2346.338606775564
2873,6786.621632793397
2886,5334.7115456429565
2892,3537.3200775420473
2896,1202.6361985335575
2897,1408.8408133387202
2899,2505.0107441683585
2901,1551.2670251734885
2909,6873.096438220407
2914,2943.7287133473196
2915,1058.4776479483844
2916,3664.0440056247603
2919,1078.778054196826
2926,3501.5109612386113
2927,2671.114523098197
2933,2295.697462724682
2934,3732.998700248568
2941,2052.6545107128672
2942,1987.7958026107833
2946,2738.9402685941564
2949,1678.0983694245917
2952,2443.1652682143927
2957,10759.330834487446
2962,2785.869387848293
2963,943.2885966065086
2965,2410.250654624848
2966,6546.009157661968
2971,3185.607317054949
2975,449.63629660693556
2979,766.1431211043484
2985,9324.53542599558
2995,2386.34061558587
2996,1270.3981204471102
3001,4172.467464306072
3007,3388.1532873169026
3008,1257.380538334225
3014,3867.0076201891297
3017,12667.876431970604
3021,1587.1416380037178
3025,1978.0030821981265
3026,788.3513035236028
3034,2226.96226726141
3035,2807.9665451843316
3044,2895.584079598329
3046,3014.0408051409863
3047,5186.247150807827
3057,4673.737755245939
3059,5707.311594038431
3063,6136.661200220395
3065,1744.9405827739295
3067,4544.597995601411
3069,2033.5119742015704
3076,3708.0644259071205
3086,1339.611615285985
3088,3308.9285170224052
3090,2167.4294903615814
3096,2776.016519563723
3100,1509.897368087219
3102,2391.4276973673063
3103,3156.3617422475986
3107,1448.6716746484572
3118,1207.9615991138471
3120,4477.749278827631
3123,4513.333046495723
3128,1840.2185014529293
3132,1722.4589198589883
3140,1988.9033084622438
3152,2586.3784961843835
3165,2946.227783007024
3183,1649.171552250057
3190,1052.1683688181593
3197,2224.3864667395374
3201,1198.206499923396
3203,2050.935183835565
3214,3991.8511262040347
3219,2718.6622132943517
3220,1994.0745886614257
3221,3942.4150973207074
3229,1961.6029300062455
3234,1321.4104483124772
3235,3686.792540077534
3240,2300.5281467726372
3241,2037.9912575805442
3249,2325.8892616152557
3254,1119.9873853476747
3264,3271.3498310332834
3266,2594.061244704939
3270,881.324752543803
3282,2253.005961414634
3285,1604.465109325563
3289,1252.790337590971
3291,2006.111349321763
3295,2503.8928302327463
3299,1070.0061009123133
3302,1469.6643163227682
3303,6655.273969697633
3308,3787.4910863078335
3309,3836.676984953743
3324,2282.270177545442
3327,4330.34119673979
3330,4414.576132273301
3335,1556.3507110814526
3339,1797.0567581478822
3340,2090.3055638776686
3343,1721.2893315714236
3350,3040.2720371890723
3353,1934.5260565551712
3356,9294.140733309818
3361,3601.80515708496
3368,1066.0780424450911
3376,1553.3558832472047
3381,1532.3964626473735
3383,3599.5981684536187
3397,3460.9716328782233
3403,2610.9320688321527
3405,1561.3819763833887
3410,761.6131510475238
3412,4121.872873757988
3416,3381.1228539067647
3417,1812.7766848640747
3423,2951.379456696851
3427,5963.549936722736
3435,3193.7037061087553
3439,1511.0364594243931
3441,2493.4797047279776
3450,1431.3724853238466
3453,1349.7226687198643
3454,1508.6165357194238
3458,7899.968966818621
3459,1978.965841401585
3467,4012.8577736594775
3469,5864.051581174423
3477,841.1051912226865
3478,8316.40439016978
3482,1247.7543063693913
3484,7841.92693488418
3506,2496.641167936859
3515,8269.813397963693
3522,4173.51079842073
3523,2524.729607054605
3526,1572.8969694500622
3532,2155.565685138231
3534,2171.7389967671
3537,1906.5349200788269
3539,964.3690689813823
3542,4870.908611527124
3545,1185.7972427546267
3552,2210.659800795849
3554,1572.6303770707432
3573,2383.060929830298
3576,1317.560859201472
3577,3069.8991473327865
3580,1953.0876616921307
3583,1677.4341652554776
3584,1710.011446400823
3609,1731.4903942909098
3613,5200.971784772148
3623,2862.0314847642703
3624,4550.250007939673
3638,7655.8613709356405
3642,2041.4293963087346
3643,2673.2296519593187
3647,2145.315149302761
3653,2452.502941641422
3654,4044.030171260311
3656,1228.5600224060388
3658,1043.7855833450112
3659,3271.7742231050715
3663,6688.288948096181
3664,4064.080459217835
3666,747.5624704225244
3681,1138.275874979614
3689,3549.9325169404215
3694,3605.2727110947976
3695,1647.043501287799
3699,1595.5922288863712
3701,1980.5818137864344
3704,3051.630030235479
3721,1284.5151994703465
3726,4101.413527372395
3727,2002.4146959993247
3729,2730.5084660151647
3731,5278.40583768984
3738,1233.258707633248
3740,2643.796598101665
3744,2683.661902359971
3757,1250.585110820258
3758,1382.623836390889
3778,1781.2596640386853
3781,3519.4500918748427
3790,6033.698753906584
3796,410.0765757489154
3798,7094.125216922108
3804,946.1312247713036
3813,1509.9705244323857
3814,1423.558301652861
3815,2046.4960756381652
3818,2270.302333513544
3823,2697.0878397073307
3826,5519.701861827677
3831,1813.9191968739588
3834,2508.9731623364005
3835,2885.726389845856
3849,2408.61014078729
3850,2309.9075908033738
3855,2539.411050018543
3864,3135.7836826972616
3867,1986.9403994869626
3871,1145.5980138041073
3879,2165.8417386580177
3880,2950.123556304901
3882,5964.379630152254
3884,10434.361138667144
3893,2529.0920538970254
3895,1834.4626800492565
3901,2823.871116641978
3903,1395.8447318901985
3913,2022.8995495108284
3921,3193.1034617552045
3929,2463.0995321586734
3947,1023.3008004824155
3962,2700.045134563865
3963,923.9502473889302
3966,2090.379159743944
3975,2375.168497136766
3976,7081.1653910539
3977,2821.6577176963315
3978,1256.7769635685397
3979,925.8917286492242
3983,2127.5662436050325
3985,853.4216098805596
3989,9216.79601596929
3992,1803.427962474782
3995,2378.7612219875023
4008,2219.041724990647
4013,2293.0779231752776
4029,2780.9977490696997
4035,3756.079043745933
4040,3366.215220050012
4048,747.2146917817323
4060,3195.853922783862
4066,1518.9869755657792
4075,1103.8417326763122
4079,3351.330427817523
4083,674.6593154659699
4091,2857.3349763268957
4092,6837.285135625708
4093,2506.4173975720337
4098,2930.7828935800753
4108,1998.529116617467
4109,1138.6211524233859
4110,3526.911782840488
4116,2635.2680404578464
4129,1819.2969214445254
4130,4291.854596959194
4140,2499.2510814601187
4146,2175.934768233907
4150,4234.067085564642
4151,8610.007457540523
4153,1494.8310849883512
4169,8085.370244393271
4170,2459.9444165592085
4179,1737.0951548459416
4183,4772.574407269254
4188,3323.527280474218
4190,1659.1925877699725
4193,1918.3137175407217
4201,7618.586639898309
4205,1967.3092983495667
4210,2804.68209127425
4226,2615.2701559197835
4229,2252.8658324798366
4241,3102.6447531517297
4242,1466.4757954140944
4257,4788.4550893823425
4258,807.7533393040076
4260,3031.9786562534287
4263,4862.803147754085
4267,1265.0256201733948
4273,2896.4922642632046
4274,2513.6947122984593
4277,1554.6818478753426
4281,1358.05243324969
4283,5136.742283315881
4293,2548.943664906005
4294,1843.664344238001
4305,3855.4687704347075
4307,3338.7912152068684
4318,2108.152434175831
4325,2867.4875478526696
4327,5083.441121066818
4332,3148.8050914237783
4335,4648.784912379091
4336,3187.384475705981
4337,628.9350459474508
4339,5423.5464328072585
4343,1555.492456557782
4346,755.5511987294576
4348,1681.453302931677
4350,3925.0054189606026
4358,2452.349803038358
4359,1711.9340600442642
4363,2782.8669439016885
4366,5148.69961920555
4374,1125.7913387403296
4375,2422.7361266654916
4377,1161.4729008971694
4393,3375.935415743595
4395,2504.3785394461693
4400,991.7591356267556
4402,7033.415756947317
4404,8683.41356831278
4415,3044.3432637335272
4418,2821.554240763869
4422,2370.4103957548487
4430,1852.1819735232298
4432,2515.521111219347
4433,1313.0751256592962
4435,4245.0040530078295
4438,1870.3723588647179
4444,1838.9232262461057
4447,3572.5835955816524
4451,6192.04782544594
4452,1958.0976338640282
4457,2240.5449024171935
4459,4166.277915288386
4469,1493.8430854075416
4471,7768.479847198845
4486,940.1833374058624
4488,2365.0276400284447
4510,1381.7964466620863
4515,1178.3011726412399
4527,4857.319344778547
4530,913.1410995933351
4534,1107.316470264133
4535,3926.758245262305
4536,1868.9461290484646
4548,3218.648378502342
4549,2184.6627591027864
4551,9321.856973131307
4556,3030.627470129478
4559,595.2768446915549
4564,1857.574791586361
4570,5011.20392057924
4575,8153.8277039886325
4584,3368.7270386287823
4585,2957.9183239398135
4591,2707.828572735908
4592,2579.1549222790863
4593,2780.4723282126406
4594,1428.9675849648079
4598,962.9424608784947
4607,3046.757546995448
4608,1226.6780699420385
4620,1953.7728872252274
4621,3951.199177361661
4625,2893.465075287484
4635,3990.3775460368947
4638,5425.676452861247
4652,3392.92197464814
4657,3138.636977392412
4658,2706.673475610199
4666,6485.087591325564
4672,1660.004225984791
4676,3809.753493620173
4680,1513.291817357205
4681,6170.743179958254
4683,4077.7631442599786
4684,1720.6164149218814
4689,3237.801646930453
4690,2898.5109471040273
4692,2367.58703853118
4697,2232.640270020229
4700,2279.0300006501043
4705,16914.14027927844
4721,1972.7603602577424
4726,2108.3951772590576
4729,1321.1609839306107
4731,4939.243768467777
4736,2598.206802497105
4739,2465.8844355792708
4740,2109.3248104492354
4753,1615.7097074687927
4754,3036.5778133155472
4755,3245.380045267727
4756,1516.2062194963232
4759,2113.5689076520193
4764,1828.6384163216192
4771,4106.502009136736
4772,2532.124148245531
4776,796.309306991993
4780,3176.4883226035217
4784,1498.6859997837446
4786,1562.7721929161028
4787,4083.6224713285037
4789,843.6666412917361
4794,2133.561416793635
4800,2701.319318653052
4807,3012.493829824646
4813,8763.321459403216
4818,2568.2090965868188
4823,13645.840091087584
4824,2303.374418514532
4829,2719.4224992922545
4830,989.3544608023955
4835,2532.395771266787
4844,1785.7796440070776
4845,1743.9556188352046
4846,2936.4791378747987
4847,1274.4010649006368
4854,3076.8925144242285
4857,3468.627764498524
4861,1302.7188568020463
4863,1205.4888823565552
4866,3051.387173415776
4869,4618.268431155211
4871,1767.096310267569
4872,2413.890966243754
4875,2293.471470097032
4877,8193.380874837212
4878,1179.5278541801044
4885,2361.3727502670718
4886,1759.7331997978065
4888,4237.169286181565
4890,1656.6939533423815
4896,1485.752494227461
4899,2153.5113488280035
4913,371.57485059152185
4916,2624.1059843247735
4920,4072.15757338277
4925,3432.17544444997
4934,1968.137244477772
4941,3075.9235025422327
4946,1245.42863667121
4954,3024.215450335339
4956,1775.3929407451635
4958,5426.632276960133
4965,1779.026499440592
4966,1313.1108903456948
4970,3081.598221358317
4977,2558.780617546254
4980,2727.678682478783
4984,2462.7922765664543
4995,1510.3252020678876
4997,1912.448379379895
4999,2841.5973751469455
5005,3965.7857517832454
5011,2024.775704807932
5015,2660.5773325932623
5016,2644.442773289788
5019,2090.0559261861645
5024,2062.447260019585
5030,2389.4706875280986
5031,2109.5637215918023
5034,2996.291733750118
5047,10232.624230554547
5048,2592.208783649321
5052,1915.2772776528943
5061,2382.5427036579117
5062,12553.403505165346
5067,3598.057106431636
5068,4112.328789145011
5077,1096.6487481153044
5079,2162.265053595583
5090,3717.6079611126515
5094,2339.0086433229762
5103,2217.1580736261235
5104,939.4003774001378
5106,2061.932712287524
5107,2494.3519371806483
5110,1071.9725177713901
5114,1225.380017236955
5116,4509.112303999679
5121,7567.59325515183
5122,2232.4235860829017
5124,1348.7828502245218
5132,4335.948576768529
5133,2290.48819865626
5138,2288.920273638375
5143,2142.342447850815
5153,1523.9954843088738
5154,1770.8313141437745
5155,1119.9813876779665
5160,1744.8109657612335
5169,4395.103806078167
5172,2922.280108293992
5173,3046.6703122026092
5179,1227.3105221379199
5182,2637.726312763544
5187,935.8567034431751
5192,3346.4542129619063
5211,1923.3813448041856
5213,3331.5882827765777
5219,1081.3898752885286
5225,2567.412201373315
5226,1088.1720896670165
5227,4439.965822382695
5228,1870.6314495508038
5239,4110.180547782334
5241,2134.770900540813
5244,2537.182747090391
5248,3663.1741827553406
5260,1187.3392717654287
5266,1524.175307845704
5273,2065.2975785247763
5280,8455.011447782408
5298,4422.099646386092
5300,1025.0612870768673
5306,2389.95694521909
5307,1594.4468273796706
5311,5403.700022805497
5316,1659.637559052941
5323,588.1914254190225
5332,2125.6656011157274
5336,1866.5901333765773
5338,1398.696934883545
5342,3129.4516599654794
5347,1320.7807113486535
5355,4562.833997580746
5357,2443.8187121883134
5362,1508.6999720185595
5363,1380.4537550572054
5364,1199.6492331253746
5366,3057.5722838237543
5374,5285.969614836541
5375,591.3689271180563
5379,2950.5069298965136
5380,2187.3220923577023
5383,1309.7663203284885
5385,1963.4297144851034
5390,2169.569188522794
5393,5057.842017966657
5398,2034.5966650742982
5411,2347.6218855591856
5414,869.7695294364053
5429,1538.12812015653
5432,9122.849925363958
5436,1470.1364743417757
5437,4355.054529273747
5439,1214.1264815582474
5440,4125.519782161371
5449,1625.6330200273756
5458,1388.6669886373988
5460,820.6874424690948
5462,1388.2835374247181
5463,2861.7262228697296
5465,2139.004472919737
5467,3265.799357612069
5475,4430.06703766003
5483,1827.2305973677207
5485,1978.669337840404
5489,2349.3406500866836
5493,3236.3074041343543
5497,1103.422894479208
5501,991.7414712361556
5506,1841.4470935045194
5507,1874.6349138102996
5510,3692.326178478939
5524,5638.11001271163
5531,1603.2770122873349
5542,4442.051302555221
5543,3396.0493565946845
5544,4492.135511484829
5552,2352.481975407919
5560,2208.11101569736
5563,3980.014545107365
5573,2276.288424072955
5579,1414.5508068579522
5584,3213.615115360398
5585,10995.931569209111
5594,2246.8899973722478
5595,2011.645103823018
5597,2266.120216330124
5598,1565.906348352997
5604,1617.4165271763766
5606,1662.7535706778815
5610,970.3685683019442
5615,5460.501191137722
5631,1504.4713290284972
5637,1741.369091557937
5646,2007.330113426915
5656,2858.337942491644
5658,11029.275566429551
5666,1697.8144174323618
5668,2868.062869248216
5673,1530.764423817292
5680,1429.8729503679617
5691,2821.34209254435
5692,8272.524278853245
5693,1962.0709827392998
5697,4365.159624143662
5698,2037.0874176116115
5700,3364.3593837183516
5704,1940.63569417277
5705,1746.0872227670027
5707,1312.2895173105037
5710,724.6835688701985
5716,1357.727085811404
5720,1634.9499317192744
5722,2419.1041574506417
5727,2801.4698341774647
5733,1315.736625098801
5737,3281.2268839283965
5742,3997.6599787446053
5747,1294.417824019331
5760,2400.2180456524407
5774,2094.846665942726
5788,5288.04262684769
5796,2286.1571625031584
5797,1629.6555617720928
5800,3257.5970244922523
5812,1655.9274661975066
5814,909.709441802241
5818,1320.3087130828173
5819,3776.1819074489035
5823,5638.726402925263
5826,2871.453713512323
5830,2021.554475729946
